,image_name,noise,rot_ratio,background
26,IMG-20210606-WA0887.jpg,0.17631674038413256,0.7949308705105405,0.14897002677513554
27,5601880d-9dc1-4e74-8bda-75e14a7ee235.JPG,0.01597695430205912,0.15669481205632857,0.1033409528466609
28,IMG-2021-07-13-13-13-12 2.jpg,0.38987414359084593,0.8941084395356048,0.20249818691062846
29,dc6c9e54-1b3b-45b7-811f-715d897ae466.JPG,0.03570738965247772,0.21547832888871446,1.0
30,IMG-20210615-WA0429.jpg,0.1071221689574388,0.9333767155962901,0.009173996063729551
31,IMG-20210615-WA0428.jpg,0.23957130886102082,0.915756335312649,0.017485366666075742
32,IMG-20210606-WA0528.jpg,0.11015502932082397,0.19200248350836865,0.3752421799489835
33,IMG-20210606-WA0266.jpg,0.2177463834093057,0.7873792789604086,0.19124066791942218
34,IMG-20210615-WA0616.jpg,0.1937641089678104,0.867929588828481,0.05086342601533919
35,dcd16429-ed2b-4ade-bc8e-b8dc58a9ae9e.JPG,0.28356462711853947,0.8563504817849457,0.08304455223490537
36,IMG-20210606-WA0058.jpg,0.23619498114355356,0.8961221972823066,0.1185041626567553
37,IMG-20210606-WA1232.jpg,0.06932028920366357,0.19343451007656973,0.09174155859848442
38,IMG-20210606-WA0138.jpg,0.2727733691045004,0.04721051195600989,0.14738242513827005
39,IMG-20210606-WA1226.jpg,0.06791273381052795,0.1655882592523722,0.27470339715459596
40,IMG-20210606-WA0110.jpg,0.2896303478453074,0.9159803973706967,0.10745436557856
41,IMG-20210606-WA0448.jpg,0.35451022129244614,0.9786579817826608,0.21340013738265287
42,IMG-20210606-WA0474.jpg,0.22568884466025863,0.8105374930474794,0.05377201710457793
43,5a0e7777-27b8-4c42-ae2e-7eccf752c25a.JPG,0.21727719827825992,0.9354694673529622,0.4282686484370454
44,2eb9f4b7-cabc-4cd8-98b9-2f3470d623d2.JPG,0.2613962343127393,0.8401003707733102,0.28853681788912056
45,IMG-20210606-WA0464.jpg,0.6246278833644535,0.9746587494036772,0.19866694585424644
46,444ea9ce-cdb5-4f48-ae28-d18e247bc6e4.JPG,0.3003542339057191,0.8584806124667584,0.26844988425333755
47,IMG-20210606-WA0672.jpg,0.24644968207292203,0.9907688113772918,0.0983516053515711
48,IMG-20210606-WA0114.jpg,0.3838084228640719,0.8684330282651564,0.3276742014878018
49,IMG-20210606-WA0048.jpg,0.1968598282196798,0.9083252855994679,0.2138744345990157
50,IMG-20210606-WA0074.jpg,0.3624526825434017,0.9087081831991929,0.20405983471427935
51,1d5c3c21-77d1-42d8-a4fc-80e8db01e2f2.JPG,0.2508900978294396,0.8474636812940659,0.24841367318009366
52,IMG-20210606-WA0087 - Copy.jpg,0.21727719827826214,0.9179748819827442,0.057801619313782526
53,IMG-20210606-WA0276.jpg,0.20531749050175707,0.8714536648852095,0.15018318547711465
54,7c0f8a1f-a726-4825-9b43-39e8c25195fc.JPG,0.036645759914569934,0.9354694673529622,0.0909022756275272
55,564cea0b-8e0f-49f3-861a-f87b2a1259bf.JPG,0.0958033799890194,0.8865568479854729,0.14254212173527217
56,de032fc5-8b2a-4b7b-9738-06fff8e13850.JPG,0.20258208159237143,0.15669481205632857,0.7681189184368205
57,IMG-2021-07-13-13-12-53 2.jpg,0.35754308165583276,0.02443189918346038,0.15085529619119717
58,IMG-20210606-WA0288.jpg,0.36245268254340124,0.9092116226358683,0.2267960394991622
59,c06b0024-3b71-4d7f-814d-2b2f54a8d5ca.JPG,0.05659394484210449,0.15669481205632857,0.6084421744323742
60,IMG-20210627-WA0038.jpg,0.1324491399035867,0.9001497127757102,0.003553366803377883
61,6d0d9fe3-b537-4e85-9b0b-f3d97d9b0d85 - Copy.JPG,4.48399599428532e-16,0.8951153184089554,0.0783891372044935
62,IMG-20210606-WA1141.jpg,0.02613962343127038,0.8669227099551303,0.0
63,152c3bd4-dc1b-4328-a303-d923c226c040.JPG,0.11190605206803932,0.875481180378613,0.29898281178035097
64,IMG-20210606-WA0713.jpg,0.22428128926712437,0.869943346575183,0.26426160306268986
65,IMG-20210606-WA0049.jpg,0.21424433791487496,0.9061909860158155,0.10093402091253843
66,30642800-d46c-4d49-b8de-2eca49ad27b6.JPG,0.17644245816109852,0.9177700930593509,0.056968904764174634
67,IMG-20210606-WA04510.jpg,0.20514575682471337,0.9051841071424648,0.08149370567915257
68,IMG-20210606-WA0667.jpg,0.08845582164607098,0.06062050173339793,0.03528257893867872
69,7d61a7d7-2762-4d00-8726-ab64c28304eb.JPG,0.23910212372997816,0.8709502254485338,0.09718521265299884
70,IMG-2021-07-13-13-13-10 4.jpg,0.2099296399353172,0.902163470522412,0.0761129502479113
71,IMG-20210606-WA1009.jpg,0.47311058297208414,0.8830643685461093,0.18692345069659624
72,IMG-20210606-WA0459.jpg,0.20514575682471337,0.9051841071424648,0.15623130447308034
73,IMG-20210615-WA0598.jpg,0.19113757484699004,0.8508126479815158,0.02767100824628753
74,IMG-20210606-WA0329.jpg,0.4168264195072464,0.9061909860158155,0.12698412845174387
75,IMG-20210606-WA0467.jpg,0.1850718541202127,0.8447713747414104,0.12399506106121176
76,IMG-20210606-WA0117.jpg,0.533424322885737,0.8729639831952356,0.08786832520315216
77,IMG-20210606-WA0856.jpg,0.23991477621510646,0.8764880592519638,0.3141587402894
78,IMG-20210606-WA0739.jpg,0.18554103925125712,0.9041772282691137,0.0457483670217074
79,IMG-20210606-WA0705.jpg,0.18075715614065474,0.9292942025173673,0.02570190614621251
80,2136b822-6180-4ef3-87f4-b37a40a7e790.JPG,0.03570738965247846,0.02075792938143626,0.24235715863550675
81,IMG-20210606-WA0088.jpg,0.23467855096186283,0.9082047437625175,0.20117666193208894
82,IMG-20210615-WA0611.jpg,0.2172771982782582,0.01335346716504919,0.08350553010291553
83,IMG-2021-07-13-13-12-51 2.jpg,0.1164093267130436,0.9313629578495883,0.0629360953336056
84,IMG-20210606-WA0249.jpg,0.23513089310450142,0.7843586423403559,0.08812026195045541
85,IMG-20210615-WA0412.jpg,0.21680801314721412,0.8774949381253148,0.05890970808184304
86,ee1db52a-8647-49d5-bf14-d85c41d7ba3a.JPG,0.07794968516277595,0.15669481205632857,0.2019804879488009
87,94d8439e-dc0e-46c3-9bc8-743664ad413b.JPG,0.07363498718321945,0.8976325155923328,0.1367226312245823
88,3891bb80-7994-4fcc-8cfe-0c1aebf9ea8f.JPG,0.005596535595729104,0.05523571716769105,0.22841499262609166
89,IMG-20210615-WA0604.jpg,0.20070534106819587,0.875481180378613,0.1381049516724815
90,IMG-20210606-WA0089.jpg,0.22940863973180883,0.8507094323647914,0.08564118547974436
91,IMG-20210606-WA0710.jpg,0.24657539984988452,0.04923119534712316,0.060826632014684315
92,IMG-20210606-WA0704.jpg,0.2820313539484336,0.9190464183917678,0.08974086850168644
93,IMG-20210615-WA0823.jpg,0.16183937327536094,0.9923989652065268,0.25946202426918197
94,e3587a3c-bef5-41a8-80f5-54dac3ca0da4 - Copy.JPG,0.05531210722593529,0.8683438111497965,0.03225368692132746
95,f3038982-6dab-417e-8073-dd6f78166325.JPG,0.13454363000488118,0.8734674226319112,0.1812389055825283
96,IMG-20210606-WA0102.jpg,0.07701131490068276,0.8194315897620792,0.005682555984242101
97,IMG-20210606-WA1208.jpg,0.0631288506999236,0.21547832888871446,0.6766423445260156
98,IMG-20210606-WA1220.jpg,0.3235867147505738,0.05145274750974274,0.21049860352892047
99,cbccbab7-0f81-4688-914d-6a226c330cdc.JPG,0.030454321410832014,0.8614281553953083,0.08853728698756122
100,IMG-20210606-WA0466.jpg,0.28741013996704445,0.8907799442672253,0.1834498056980819
101,IMG-20210615-WA0599.jpg,0.14376792887200351,0.9117288198192455,0.036592918479537176
102,6d0d9fe3-b537-4e85-9b0b-f3d97d9b0d85.JPG,4.48399599428532e-16,0.8951153184089554,0.028039302958358287
103,IMG-20210606-WA0373.jpg,0.27993686384713745,0.840451948986405,0.21791254249914782
104,IMG-20210606-WA0401.jpg,0.3766786140982455,0.053451086014095935,0.16444541994686696
105,IMG-20210606-WA0398.jpg,0.2393198733070906,0.7990093672127214,0.177401598269816
106,4e587d28-9656-47cc-bcac-93de429c3847.JPG,0.5837011114471388,0.8768274251117839,0.23622123937008327
107,IMG-20210606-WA1290.jpg,0.07141477930495768,0.02075792938143626,0.16182569746612654
108,IMG-20210606-WA0039.jpg,0.17503490276796002,0.8588676789683231,0.19657289913593431
109,IMG-2021-07-13-13-13-22.jpg,0.3052638347932884,0.0349027131192291,0.5324456797581897
110,IMG-20210606-WA0978.jpg,0.649251076614034,0.8360069518211057,0.2959241084775559
111,IMG-2021-07-13-13-13-13 2.jpg,0.314705883237528,0.8790052564353411,0.23339542288058457
112,d247beed-9cc4-4616-b103-73c42bd600bd.JPG,0.09277051962563208,0.9042872514572614,0.07221966843637086
113,d6271f2e-5b5a-4533-80d2-7e140a7dd439.JPG,7.92352333715978e-16,0.8709502254485338,0.019052032137675333
114,IMG-20210615-WA0313.jpg,0.24563702958779227,0.9394827879718093,0.11184486211816363
115,753d2733-89f1-4bd4-95cf-e90119c0c8d4.JPG,0.1350128151359266,0.9351160664397395,0.15198455874750935
116,1a105c8b-eb92-4526-bc65-4f3791bc5520.JPG,0.03301799664317245,0.8832113213812514,0.003825060131372114
117,IMG-20210606-WA0789.jpg,0.24982600979038969,0.8236269184010413,0.1699063442038477
118,7b9b2163-2198-4059-8e7a-f10b6efaf808.JPG,0.1775985780003034,0.8899533112602025,0.17850113270847587
119,IMG-20210615-WA0662.jpg,4.292827103854574e-15,0.02075792938143626,0.021880257967852434
120,IMG-20210606-WA0979.jpg,0.3505389906669732,0.877555437285087,0.24116396188829947
121,IMG-20210606-WA0992.jpg,0.24691886720396813,0.8936050000989292,0.29888672364933105
122,IMG-20210615-WA0879.jpg,2.0274986178189954e-15,0.9065582400616388,0.03093060397680719
123,IMG-20210606-WA0010.jpg,0.20642759444088554,0.9113884663972679,0.09083744535142138
124,IMG-20210606-WA0762.jpg,0.20789800872250147,0.9102185015092192,0.2527847641389183
125,IMG-20210606-WA0825.jpg,0.4922124294376809,0.8850865520574418,0.14786265809454133
126,IMG-20210606-WA1291.jpg,0.04142964302517177,0.02075792938143626,0.17714820558560776
127,IMG-20210606-WA0831.jpg,0.03267452928909182,0.15669481205632857,0.19279115620036455
128,5cc9a4b6-84c2-4378-a9c2-d2512abbc019.JPG,0.1881047144836014,0.15669481205632857,0.28443472484297555
129,IMG-20210627-WA0115.jpg,0.22897314057757515,0.8941084395356048,0.26337238488097836
130,IMG-20210627-WA0101.jpg,0.14329874374096288,0.925024676406256,0.08273212892744544
131,IMG-20210606-WA1078.jpg,0.06137782795270771,0.8593711184049986,0.017338667660855574
132,bd31157f-90c0-426a-b01c-17e57c932ea0.JPG,0.11937932818794912,0.06300858210471359,0.15999772791898142
133,IMG-20210606-WA0370.jpg,0.21915393880244152,0.1473261890611671,0.14845675321333393
134,IMG-20210615-WA0516.jpg,0.26173970166681926,0.795434309947216,0.365778214707113
135,9f98f364-cf14-47d1-a899-c405bd55f350.JPG,0.21121147755148828,0.8769978180121123,0.22439267534675106
136,IMG-20210606-WA1278.jpg,0.0417731103792524,0.02075792938143626,0.09987804726441517
137,IMG-20210606-WA0600.jpg,0.1672181592939746,0.9369007916530182,0.1247827165511693
138,IMG-20210606-WA1250.jpg,0.009567766221205648,0.02075792938143626,0.1301818507442334
139,IMG-20210606-WA1287.jpg,0.02314044904469922,0.02075792938143626,0.0698085900111159
140,645ce5d7-b2e6-42a7-9163-a7b0874baaaa - Copy.JPG,0.031392691672921184,0.8603354531006021,0.06662990795061677
141,920f4068-2c61-4af4-a484-13ed3ec7f802.JPG,0.1624342761833728,0.8922319834534508,0.36221847907259513
142,IMG-20210606-WA0748.jpg,0.5261687963429434,0.8684330282651564,0.3269941095382461
143,1bc79d5c-0b95-4a2e-b7f8-8c7594602f44.JPG,0.16943836717223337,0.15669481205632857,0.23423944850100828
144,1062d89a-72cf-46af-a9e9-48ef5c4b3383.JPG,0.11762830544072976,0.8419749590469358,0.021966836860113022
145,IMG-20210606-WA0562.jpg,0.37248963389565065,0.05437860688443457,0.15922760273397388
146,a3b9ad1f-5e54-47b2-8558-4c353d16fb23 - Copy.JPG,0.026608808562319217,0.8294765054958018,0.10476718799558755
147,IMG-20210615-WA0489.jpg,0.21565189330801016,0.8845430902387711,0.12674165432394355
148,7d61a7d7-2762-4d00-8726-ab64c28304eb - Copy.JPG,0.23910212372997816,0.8709502254485338,0.05989727262824834
149,IMG-20210606-WA0239.jpg,0.2452935622337134,0.8024824620606722,0.27161220052397284
150,IMG-20210606-WA0985.jpg,0.2719023707960346,0.9006531522123856,0.24109919966741392
151,66c9de8f-f5e4-4234-8a71-9fbe2cbdcd56.JPG,0.2260323120143408,0.8800121353086922,0.3280785852567104
152,IMG-20210606-WA0749.jpg,0.25579969871700803,0.9117288198192455,0.19019128751006878
153,24cc9b8b-11ca-44de-b55d-499e4c41633a.JPG,0.09836705522135895,0.051986672698641254,0.14760388998469678
154,IMG-2021-07-13-13-13-08.jpg,0.1506923179839842,0.9103638459490963,0.03682376298399749
155,5b32be30-7fe1-4a03-904e-1b358ce3a858.JPG,0.3519465460601065,0.8774949381253148,0.18896383927232746
156,IMG-20210606-WA0832.jpg,0.2391021237299776,0.9116778386104684,0.233831310503533
157,IMG-20210606-WA1286.jpg,0.04260260585278499,0.02075792938143626,0.13343179876688024
158,IMG-20210606-WA0615.jpg,0.2613962343127343,0.8756506410585597,0.19242000118026797
159,IMG-20210606-WA1279.jpg,0.027421461047446343,0.02075792938143626,0.21573941963976748
160,IMG-20210615-WA0517.jpg,0.2007221840565995,0.8467851324881122,0.09685562113295243
161,IMG-20210606-WA0365.jpg,0.6270995267966453,0.8886590285227524,0.20370237352404408
162,IMG-20210606-WA0375.jpg,0.11015502932082576,0.21547832888871446,0.06435563633061826
163,IMG-20210606-WA1094.jpg,0.0879866365150286,0.21547832888871446,0.15992360703195876
164,IMG-2021-07-13-13-13-15 2.jpg,0.20642759444088618,0.8996462733390346,0.09230017613160599
165,IMG-20210606-WA0995.jpg,0.31995895147917686,0.8860534085487975,0.17942063920505105
166,IMG-20210615-WA0665.jpg,0.0030328603633886725,0.02075792938143626,0.03660964020866036
167,IMG-20210615-WA0329.jpg,0.19348350050221355,0.9174414882387595,0.042355892939729495
168,IMG-20210606-WA0599.jpg,0.31401894852937107,0.9195093747849445,0.19845006260854398
169,IMG-20210606-WA0770.jpg,0.35848145191792785,0.8263375831940245,0.23230582614547712
170,IMG-20210606-WA0016.jpg,0.1963906430886341,0.8938300331995636,0.2759562712932533
171,2c9e886e-ac63-4c60-b959-b7bccdd20289.JPG,0.26045786405064736,0.8746409476609349,0.2363330272896827
172,2df13128-ff88-4813-973b-c83296f1cbf5.JPG,0.46338341299709934,0.875481180378613,0.24123188976887172
173,IMG-20210606-WA0176.jpg,0.29231974085461465,0.894887505032583,0.160684870353119
174,645ce5d7-b2e6-42a7-9163-a7b0874baaaa.JPG,0.031392691672921184,0.8603354531006021,0.06221492052392587
175,IMG-20210606-WA0406.jpg,0.3714255458565985,0.7874247915659496,0.2703315034808246
176,IMG-20210606-WA1056.jpg,0.1380456754993127,0.1580084101978344,0.47313053334045674
177,IMG-20210606-WA0348.jpg,0.25951949378855416,0.9066944254524911,0.14277676354081703
178,IMG-20210606-WA1042.jpg,0.28521910500045944,0.875481180378613,0.24261392699296427
179,IMG-20210606-WA0404.jpg,0.2703690976259321,0.8437644958680592,0.22265110686423145
180,IMG-20210606-WA1083.jpg,0.09627256512006196,0.21547832888871446,0.4142216403596091
181,IMG-20210606-WA0148.jpg,0.2459804969418774,0.8649089522084284,0.3211208928589382
182,79b00c61-19e6-402f-be2c-dbcbc40740e8.JPG,0.18985573723081633,0.8764901612955407,0.2627037137620053
183,IMG-20210606-WA0996.jpg,0.19335778272524803,0.8905843634788765,0.3124402421846596
184,IMG-20210606-WA0766.jpg,0.2361781381551466,0.9207907296794038,0.09148336158370603
185,IMG-20210606-WA0955.jpg,0.10537114621022126,0.9177700930593509,0.14582409317575915
186,IMG-20210606-WA0570.jpg,0.35006980553592626,0.02358683460066661,0.1991208135135353
187,IMG-20210615-WA0470.jpg,0.1508640516610222,0.8568539212216213,0.13412605432723473
188,IMG-20210615-WA0317.jpg,0.10840400657360902,0.8857320195342856,0.25604932236524675
189,IMG-20210615-WA0459.jpg,0.29193025760045754,0.8963189517770295,0.14725774327183278
190,a3b9ad1f-5e54-47b2-8558-4c353d16fb23.JPG,0.026608808562319217,0.8294765054958018,0.049244304769708
191,IMG-20210606-WA0968.jpg,0.6074948092231889,0.8840396508020957,0.09851458376328134
192,b0cdb91f-f56e-4ee7-898a-c68ce1abd408.JPG,0.10584033134126646,0.21547832888871446,0.2144138667771437
193,7ab4303c-976f-45af-9799-d8c30817c903 - Copy.JPG,0.09277051962562838,0.9120334218313517,0.11879583117404742
194,IMG-20210606-WA1280.jpg,0.08401540588955116,0.02075792938143626,0.16223601149864494
195,IMG-20210606-WA0613.jpg,0.054030269609761795,0.14934687245228037,0.15813611811189177
196,7ab4303c-976f-45af-9799-d8c30817c903.JPG,0.09277051962562838,0.9120334218313517,0.04530933863778325
197,dd173ace-bc8a-4fd5-8710-f93cb721370d.JPG,0.12800872414706285,0.7956313079876542,0.2356772643465962
198,IMG-20210606-WA0346.jpg,0.2644290946761258,0.8967141072476028,0.3520156386005083
199,IMG-20210627-WA0121.jpg,0.10233828584683577,0.9263285634828338,0.06914266263585463
200,5496dfa4-4c01-4873-82d3-a631891110a6.JPG,0.11190605206803932,0.875481180378613,0.43003786022627943
201,7308d7a7-8245-49f4-97cb-7770c9308eaa.JPG,0.027421461047441833,0.8493023296714893,0.03360921570387402
202,IMG-20210606-WA0150.jpg,0.3141446663063311,0.8684330282651564,0.2310115868187304
203,IMG-20210606-WA0622.jpg,0.32905753256933623,0.9183879505498163,0.17954619884890108
204,IMG-20210606-WA0178.jpg,0.18554103925126023,0.020153352072242423,0.17805954383516934
205,IMG-20210606-WA0187.jpg,0.18588450660534023,0.895618757845631,0.24550180773193173
206,42052136-fcd2-4a44-8977-9081ffb1eb62.JPG,0.0997746106144932,0.9406069628251397,0.08389828257544335
207,6111ab67-a5b6-4d54-b62c-a6894f8eeac3.JPG,0.0958033799890187,0.8603779972783493,0.2670813905978774
208,IMG-2021-07-13-13-13-17.jpg,0.17118938991944993,0.9404248677097462,0.07675031163242073
209,IMG-20210606-WA0959.jpg,0.1576503930727688,0.9243148057361318,0.15744401817840695
210,IMG-20210606-WA0540.jpg,0.2133059676527834,0.057313928911576204,0.0668719104514497
211,d7984c53-ca8a-4be8-83ab-77b18a7718b8.JPG,0.18075715614065627,0.15669481205632857,0.3214785800196342
212,083ba0e4-cf97-40b7-9de3-0cdb618006c5.JPG,0.28040604897818355,0.9761690677137035,0.3442844216907499
213,89b5ee5f-31f3-4e3d-8753-ad85c6d5262d.JPG,0.10011807796857582,0.20138971741648976,0.4457431878025706
214,IMG-20210615-WA0441.jpg,0.24179151673928076,0.8768274251117839,0.15209960436637393
215,IMG-20210615-WA0455.jpg,0.15752467529580583,0.03331332183530998,0.14646948329239468
216,IMG-20210627-WA0054.jpg,0.4898373308707874,0.1569887296404905,0.11728348366606836
217,IMG-20210606-WA0491 - Copy.jpg,0.14726997436643896,0.896625636718982,0.15073964124067102
218,IMG-20210606-WA1307.jpg,0.022637577936842773,0.02075792938143626,0.16164358993084127
219,585e1f15-a44b-425e-854b-3b6c05e47b79.JPG,0.09452154237284612,0.8986393944656837,0.14993868038661612
220,IMG-20210606-WA0743.jpg,0.3320903929327244,0.907701304325842,0.27991008586602895
221,IMG-20210606-WA0810.jpg,0.3012926041678077,0.8971290761556574,0.13523328817425417
222,IMG-20210606-WA1273.jpg,0.016102672079022353,0.02075792938143626,0.08569911659203888
223,363afe3a-fd60-4ad2-8731-8df26c5be2cd.JPG,0.18588450660533817,0.8614281553953083,0.07191873705230019
224,IMG-20210627-WA0120.jpg,0.10712216895743758,0.9006531522123856,0.2747331796420246
225,IMG-2021-07-13-13-12-56.jpg,0.33421856901083147,0.9310777928539886,0.1801336667881378
226,IMG-20210606-WA0435.jpg,0.36348308460564427,0.8310201245104213,0.19080190053441584
227,IMG-20210606-WA0353.jpg,0.4307088837080064,0.8623917550250512,0.1131190061670236
228,IMG-2021-07-13-13-12-54.jpg,0.331746925578641,0.9293492001028865,0.14877329677027679
229,IMG-20210627-WA0122.jpg,0.0940523572418028,0.9272134185740005,0.06936209951672229
230,IMG-20210606-WA0102 - Copy.jpg,0.07701131490068276,0.8194315897620792,0.08333777095375873
231,6f504f08-87de-4773-a990-f7aa8199016a.JPG,0.24964194619008165,0.8835362113654202,0.05132873287539276
232,bbfcff7b-b494-464a-a1c9-eae0f9556c74.JPG,0.022637577936841867,0.054191054579855714,0.20195714238225113
233,IMG-20210606-WA0635.jpg,0.252641120576659,0.8860534085487975,0.2927081590192422
234,IMG-20210606-WA1265.jpg,0.005940002949810372,0.02075792938143626,0.09201680648473122
235,IMG-20210615-WA0721.jpg,0.03920943514691079,0.15669481205632857,0.15220173582983001
236,363afe3a-fd60-4ad2-8731-8df26c5be2cd - Copy.JPG,0.18588450660533817,0.8614281553953083,0.06389171399892156
237,IMG-20210606-WA0812.jpg,0.32008466925614093,0.8790052564353411,0.21480835624367117
238,IMG-20210606-WA0755.jpg,0.3240558998816148,0.05106818024813522,0.3811877596153197
239,7eb3cd68-cf7f-44e2-bad2-af86ca2a6484.JPG,0.10455849372509665,0.052354069678843665,0.21549055953639087
240,IMG-20210606-WA0782.jpg,0.11972279554202649,0.9238113662994564,0.009730173664893831
241,IMG-20210615-WA0669.jpg,0.001751022747218561,0.02075792938143626,0.08938563803537163
242,e7ca4f5b-52b3-4bc1-8e5e-bc817445990e.JPG,0.1337309775197574,0.15669481205632857,0.2398730245366183
243,IMG-20210606-WA0594.jpg,0.2674619550395135,0.8860976438131077,0.4504112554185957
244,IMG-20210615-WA0331.jpg,0.18554103925126106,0.8840396508020957,0.028434099524487926
245,IMG-2021-07-13-13-13-10 4 - Copy.jpg,0.2099296399353172,0.902163470522412,0.03266979606557029
246,3444b67d-e1ee-4062-abcd-5b482e97dc81 - Copy.JPG,0.2828440064335605,0.8910878029155519,0.009773636917682597
247,IMG-20210615-WA0442.jpg,0.18413348385811762,0.9268320029195092,0.044520445690806806
248,IMG-20210615-WA0481.jpg,0.20724024692601042,0.8573573606582967,0.08573676618894381
249,IMG-20210606-WA0230.jpg,0.280875234109227,0.8145650085408831,0.08895915904080241
250,IMG-2021-07-13-13-13-22 2 - Copy.jpg,0.2212484289037341,0.9419351860197728,0.092225560598795
251,IMG-20210615-WA0640.jpg,0.11190605206804013,0.21547832888871446,0.3466998870812818
252,IMG-2021-07-13-13-13-01.jpg,0.38436963979527033,0.8905209934798545,0.13096223736721865
253,IMG-20210615-WA0873.jpg,0.2660207136695642,0.9112691577248897,0.15973541922077883
254,564cea0b-8e0f-49f3-861a-f87b2a1259bf - Copy.JPG,0.0958033799890194,0.8865568479854729,0.013115636964615611
255,IMG-20210615-WA0867.jpg,0.10152563336170771,0.21547832888871446,0.3393947065627639
256,IMG-2021-07-13-13-13-15.jpg,0.2203100586416487,0.9268320029195092,0.07791694750069848
257,IMG-20210615-WA0683.jpg,0.053561084478718886,0.21547832888871446,0.20535460940079076
258,IMG-20210606-WA0191.jpg,0.2287217050236461,0.058818201162684686,0.27758612666317417
259,IMG-20210606-WA0185.jpg,0.2840338122495808,0.8779983775619902,0.0714760181162172
260,4f4d7096-a3d7-49fe-90c8-63faed85d66c.JPG,0.255673980940048,0.8758220138477302,0.2958199367931887
261,753d2733-89f1-4bd4-95cf-e90119c0c8d4 - Copy.JPG,0.1350128151359266,0.9351160664397395,0.09674404666818756
262,IMG-20210606-WA0436.jpg,0.2786550262309686,0.8731186712903035,0.20675707512939823
263,IMG-20210606-WA0344.jpg,0.3371257115972534,0.9056875465791401,0.1763076293356292
264,IMG-2021-07-13-13-12-51.jpg,0.2895046300683465,0.8795086958720165,0.1311741994734413
265,IMG-20210606-WA0354.jpg,0.28262625685644466,0.8832264024813123,0.1687113638592604
266,IMG-2021-07-13-13-13-04 3.jpg,0.14808262685156406,0.8925981212255785,0.23109368331901337
267,IMG-20210606-WA1248.jpg,0.039209435146910755,0.02075792938143626,0.09912118554488909
268,IMG-20210606-WA0156.jpg,0.293132393339741,0.9238113662994564,0.1317043965178621
269,IMG-20210606-WA0817.jpg,0.338600638944015,0.8901948831123939,0.273346095442355
270,0b723a9e-00bc-48ce-8d4b-2635720b2fc3.JPG,0.20397279399710028,0.8466650653421268,0.04055984414512313
271,9c39ca81-940d-40b2-9ae4-714ade1b700b.JPG,0.036176574783525164,0.05602803948086777,0.018236254324184516
272,9919f313-ae40-41aa-ac8c-7ec1a681718b.JPG,0.05415598738672827,0.97726101705933,0.08253198953167178
273,IMG-20210606-WA0546.jpg,0.05227924686254884,0.21547832888871446,0.6677453891417419
274,IMG-20210606-WA0547.jpg,0.42498663033531553,0.9037305144027679,0.16541108092976692
275,IMG-20210615-WA0645.jpg,0.16209080882929175,0.902163470522412,0.04992770290838684
276,IMG-20210606-WA0976.jpg,0.2231251694279158,0.8981359550290083,0.19538736652871128
