,noise,rot_ratio,background,class,image_name
20,1.2941733910501627,0.835175956570642,0.34934326876982963,1,IMG-20210606-WA1019.jpg
21,0.1388888569470702,0.5801780521783568,2.215445143296576,1,IMG-20210606-WA1025.jpg
22,-0.031117316455037965,0.5045700775465128,-0.06052410554194611,2,IMG-20210606-WA0449.jpg
23,-0.6629549921136494,0.6774172530532815,-0.6887364329831968,2,IMG-20210606-WA0782 - Copy.jpg
24,0.3822688350052899,0.5147522355375018,0.5593718398881102,1,IMG-20210606-WA0663.jpg
25,0.9774196083358336,0.5310536648029516,1.1462697933605202,1,IMG-20210606-WA0111.jpg
26,-0.22894427764185635,0.30024701935660414,-0.2188266123752887,2,IMG-20210606-WA0887.jpg
27,-1.4585667277093517,-1.5675580495739596,-0.5832881124388584,0,5601880d-9dc1-4e74-8bda-75e14a7ee235.JPG
28,1.4087963217292558,0.5904913007560009,0.20872871274934038,1,IMG-2021-07-13-13-13-12 2.jpg
29,-1.3072568947022056,-1.3955274203816537,6.578761721913359,0,dc6c9e54-1b3b-45b7-811f-715d897ae466.JPG
30,-0.7595873608595787,0.7054103563354571,-1.335445177456807,2,IMG-20210615-WA0429.jpg
31,0.2561457887044994,0.6538441134472388,-1.2690582373654147,2,IMG-20210615-WA0428.jpg
32,-0.7363287967697566,-1.4642297483338524,1.5885186012844368,0,IMG-20210606-WA0528.jpg
33,0.08877361638077193,0.27814720097593926,0.11880945940309301,1,IMG-20210606-WA0266.jpg
34,-0.09514295091368508,0.5138785970363625,-1.0024515208076221,2,IMG-20210615-WA0616.jpg
35,0.5935241344303653,0.4799922088526768,-0.7454052885281004,2,dcd16429-ed2b-4ade-bc8e-b8dc58a9ae9e.JPG
36,0.23025322353631464,0.5963845856575113,-0.46217221598589725,2,IMG-20210606-WA0058.jpg
37,-1.0494844670974595,-1.4600389063287684,-0.6759380889460731,0,IMG-20210606-WA1232.jpg
38,0.5107675495379476,-1.8879650964446295,-0.2315075551220643,0,IMG-20210606-WA0138.jpg
39,-1.0602788042573408,-1.5415312754157142,0.7854666776524459,0,IMG-20210606-WA1226.jpg
40,0.640041262609991,0.6544998336031793,-0.5504322938658459,1,IMG-20210606-WA0110.jpg
41,1.1375955558862947,0.8379264957640868,0.2958078682211592,1,IMG-20210606-WA0448.jpg
42,0.149683194106938,0.34591997734331076,-0.9792191958843246,2,IMG-20210606-WA0474.jpg
43,0.08517550399414053,0.7115348181037136,2.0120666723789116,1,5a0e7777-27b8-4c42-ae2e-7eccf752c25a.JPG
44,0.42351796102825245,0.4324360745412925,0.8959609050789866,1,2eb9f4b7-cabc-4cd8-98b9-2f3470d623d2.JPG
45,3.2090885368827324,0.8262226968164241,0.1781267359329153,1,IMG-20210606-WA0464.jpg
46,0.7222811818094488,0.4862260604696015,0.7355168431186088,1,444ea9ce-cdb5-4f48-ae28-d18e247bc6e4.JPG
47,0.3088950303491607,0.8733689760285089,-0.6231404459586947,2,IMG-20210606-WA0672.jpg
48,1.3622791935495835,0.5153519182617401,1.2085701321980422,1,IMG-20210606-WA0114.jpg
49,-0.07140233116971043,0.6320970621205384,0.299596309670191,1,IMG-20210606-WA0048.jpg
50,1.1985051336124808,0.6332176162919524,0.22120234966736693,1,IMG-20210606-WA0074.jpg
51,0.3429479315988394,0.4539848863525322,0.5754779268173136,1,1d5c3c21-77d1-42d8-a4fc-80e8db01e2f2.JPG
52,0.08517550399415756,0.6603367154573776,-0.9470328125242695,2,IMG-20210606-WA0087 - Copy.jpg
53,-0.006541751825991076,0.5241918456140069,-0.20913652659726994,2,IMG-20210606-WA0276.jpg
54,-1.3000606699289379,0.7115348181037136,-0.6826418482871538,2,7c0f8a1f-a726-4825-9b43-39e8c25195fc.JPG
55,-0.8463895037539233,0.5683914823753357,-0.2701694013340805,2,564cea0b-8e0f-49f3-861a-f87b2a1259bf.JPG
56,-0.027519204068402952,-1.5675580495739596,4.72661528222548,0,de032fc5-8b2a-4b7b-9738-06fff8e13850.JPG
57,1.160854119976128,-1.9546269652566481,-0.20376805299100537,0,IMG-2021-07-13-13-12-53 2.jpg
58,1.1985051336124772,0.63469093751733,0.4028074226662245,1,IMG-20210606-WA0288.jpg
59,-1.1470809471517165,-1.5675580495739596,3.451199836881321,0,c06b0024-3b71-4d7f-814d-2b2f54a8d5ca.JPG
60,-0.5653585120593836,0.6081711554605325,-1.3803398640055644,2,IMG-20210627-WA0038.jpg
61,-1.5810916616234942,0.5934379432067552,-0.7825903418136891,2,6d0d9fe3-b537-4e85-9b0b-f3d97d9b0d85 - Copy.JPG
62,-1.3806306993583497,0.5109319545856078,-1.4087223246591658,2,IMG-20210606-WA1141.jpg
63,-0.7229004585315307,0.5359784154170277,0.9793981146357836,1,152c3bd4-dc1b-4328-a303-d923c226c040.JPG
64,0.13888885694706724,0.5197718819378736,0.7020630139257507,1,IMG-20210606-WA0713.jpg
65,0.06191693990432008,0.6258510101650637,-0.6025134428638474,2,IMG-20210606-WA0049.jpg
66,-0.22798016633357013,0.6597373983487496,-0.9536841067046115,2,30642800-d46c-4d49-b8de-2eca49ad27b6.JPG
67,-0.007858752365192814,0.622904367714309,-0.7577926506508579,2,IMG-20210606-WA04510.jpg
68,-0.902736857785227,-1.8487206091601347,-1.1269032882645338,0,IMG-20210606-WA0667.jpg
69,0.2525476763178919,0.5227185243886288,-0.6324569890305792,2,7d61a7d7-2762-4d00-8726-ab64c28304eb.JPG
70,0.028828149962880606,0.6140644403620429,-0.800771348816406,2,IMG-2021-07-13-13-13-10 4.jpg
71,2.0471244436993254,0.5581707016570254,0.08432575571018269,1,IMG-20210606-WA1009.jpg
72,-0.007858752365192814,0.622904367714309,-0.16082727260522178,2,IMG-20210606-WA0459.jpg
73,-0.11528545827100342,0.46378567537352305,-1.1877005877393672,2,IMG-20210615-WA0598.jpg
74,1.6154893974594149,0.6258510101650637,-0.39443862448294537,1,IMG-20210606-WA0329.jpg
75,-0.16180258645070117,0.4461058206689914,-0.4183137525789507,2,IMG-20210606-WA0467.jpg
76,2.5096617244176467,0.5286118092901392,-0.7068754788999414,1,IMG-20210606-WA0117.jpg
77,0.2587797897828893,0.5389250578677828,1.1006156014937378,1,IMG-20210606-WA0856.jpg
78,-0.15820447406408022,0.6199577252635533,-1.0433079729165333,2,IMG-20210606-WA0739.jpg
79,-0.19489137639214235,0.6934628354742013,-1.203428759349789,2,IMG-20210606-WA0705.jpg
80,-1.3072568947021999,-1.965378879581167,0.5271016135145911,0,2136b822-6180-4ef3-87f4-b37a40a7e790.JPG
81,0.21862394149141784,0.6317442950665748,0.19817305306610888,1,IMG-20210606-WA0088.jpg
82,0.08517550399412734,-1.9870481222967367,-0.7417232351615463,0,IMG-20210615-WA0611.jpg
83,-0.6883655016276803,0.6995170714339467,-0.9060212672284236,2,IMG-2021-07-13-13-12-51 2.jpg
84,0.22209288745480668,0.2693072736236734,-0.7048631381501113,2,IMG-20210606-WA0249.jpg
85,0.08157739160750893,0.5418717003185382,-0.9381819711671999,2,IMG-20210615-WA0412.jpg
86,-0.9833068872146045,-1.5675580495739596,0.2045936005508157,0,ee1db52a-8647-49d5-bf14-d85c41d7ba3a.JPG
87,-1.0163956771560343,0.6008045493336439,-0.316652488947396,2,94d8439e-dc0e-46c3-9bc8-743664ad413b.JPG
88,-1.53817264583045,-1.864479242308011,0.4157387849397224,0,3891bb80-7994-4fcc-8cfe-0c1aebf9ea8f.JPG
89,-0.04191165361487085,0.5359784154170277,-0.3056112264225503,2,IMG-20210615-WA0604.jpg
90,0.17820976035349198,0.4634836136997003,-0.7246647219101491,2,IMG-20210606-WA0089.jpg
91,0.30985914165742034,-1.882051543566144,-0.9228705718351372,0,IMG-20210606-WA0710.jpg
92,0.5817656859621648,0.6634725789201303,-0.6919185691763825,2,IMG-20210606-WA0704.jpg
93,-0.33996909593431773,0.8781396397117176,0.6637264548823385,1,IMG-20210615-WA0823.jpg
94,-1.1569111730033081,0.5150908233610411,-1.151096514931918,2,e3587a3c-bef5-41a8-80f5-54dac3ca0da4 - Copy.JPG
95,-0.5492961727428178,0.5300851305155173,0.03892054229954327,2,f3038982-6dab-417e-8073-dd6f78166325.JPG
96,-0.99050311198788,0.371948652324983,-1.3633329993912766,2,IMG-20210606-WA0102.jpg
97,-1.096965706585418,-1.3955274203816537,3.995947607477814,0,IMG-20210606-WA1208.jpg
98,0.9004476912930881,-1.875550145948021,0.27263191285388155,0,IMG-20210606-WA1220.jpg
99,-1.3475419094168806,0.4948520783040839,-0.7015321573192074,2,cbccbab7-0f81-4688-914d-6a226c330cdc.JPG
100,0.6230148119851198,0.5807504215752664,0.05658007170109286,1,IMG-20210606-WA0466.jpg
101,-0.4785563691650588,0.6420575436442179,-1.1164369720863339,2,IMG-20210615-WA0599.jpg
102,-1.5810916616234942,0.5934379432067552,-1.184758839602265,2,6d0d9fe3-b537-4e85-9b0b-f3d97d9b0d85.JPG
103,0.5657033466455863,0.43346497217226365,0.3318506321008348,1,IMG-20210606-WA0373.jpg
104,1.3076017292884012,-1.869701985634249,-0.09521715630164666,0,IMG-20210606-WA0401.jpg
105,0.25421756608793994,0.3121827862457397,0.008270111357457581,1,IMG-20210606-WA0398.jpg
106,2.895227088093207,0.5399182159082877,0.47809105627096404,1,4e587d28-9656-47cc-bcac-93de429c3847.JPG
107,-1.0334221277808966,-1.965378879581167,-0.1161421478230081,0,IMG-20210606-WA1290.jpg
108,-0.23877450349347346,0.48735881497956546,0.1614005711776197,2,IMG-20210606-WA0039.jpg
109,0.7599321954458046,-1.9239840094317686,2.844179048075838,0,IMG-2021-07-13-13-13-22.jpg
110,3.39792021710299,0.4204566375180982,0.9549667708015094,1,IMG-20210606-WA0978.jpg
111,0.832341888793649,0.5462916639946711,0.4555198921425516,1,IMG-2021-07-13-13-13-13 2.jpg
112,-0.8696480678437618,0.620279709372411,-0.8318688751748963,2,d247beed-9cc4-4616-b103-73c42bd600bd.JPG
113,-1.5810916616234914,0.5227185243886288,-1.256544521904697,2,d6271f2e-5b5a-4533-80d2-7e140a7dd439.JPG
114,0.30266291688415203,0.7232798464452357,-0.51536327279923,2,IMG-20210615-WA0313.jpg
115,-0.5456980603561891,0.7105005863201307,-0.19474808633807011,2,753d2733-89f1-4bd4-95cf-e90119c0c8d4.JPG
116,-1.327881457713682,0.5586007607969571,-1.3781697178826504,2,1a105c8b-eb92-4526-bc65-4f3791bc5520.JPG
117,0.3347875955173485,0.38422632920313005,-0.051598110919472015,1,IMG-20210606-WA0789.jpg
118,-0.21911405179025226,0.5783312706980784,0.017052625144910384,2,7b9b2163-2198-4059-8e7a-f10b6efaf808.JPG
119,-1.5810916616234645,-1.965378879581167,-1.2339541132060532,0,IMG-20210615-WA0662.jpg
120,1.1071407670232387,0.5420487517962662,0.5175709735318508,1,IMG-20210606-WA0979.jpg
121,0.3124931427357947,0.5890179795306226,0.9786306122221972,1,IMG-20210606-WA0992.jpg
122,-1.581091661623482,0.6269257832984328,-1.1616646188435658,2,IMG-20210615-WA0879.jpg
123,0.0019714734864215147,0.6410614954918504,-0.6831596790832839,2,IMG-20210606-WA0010.jpg
124,0.013247866300425404,0.6376375799680853,0.6103919461170428,1,IMG-20210606-WA0762.jpg
125,2.1936137201651014,0.5640886446543588,-0.22767170204520906,1,IMG-20210606-WA0825.jpg
126,-1.2633737676008796,-1.965378879581167,0.0062461413348261,0,IMG-20210606-WA1291.jpg
127,-1.3305154587920334,-1.5675580495739596,0.13119395981151782,0,IMG-20210606-WA0831.jpg
128,-0.1385440223608522,-1.5675580495739596,0.8631955023153474,0,5cc9a4b6-84c2-4378-a9c2-d2512abbc019.JPG
129,0.1748699808133282,0.5904913007560009,0.6949603978854079,1,IMG-20210627-WA0115.jpg
130,-0.4821544815516508,0.6809680188516817,-0.747900764712214,2,IMG-20210627-WA0101.jpg
131,-1.110394044823648,0.4888321362049433,-1.270229993329259,2,IMG-20210606-WA1078.jpg
132,-0.6655889931919758,-1.8417318648491974,-0.13074302541845015,0,bd31157f-90c0-426a-b01c-17e57c932ea0.JPG
133,0.09956795354065484,-1.5949754311014832,-0.22292637676170654,0,IMG-20210606-WA0370.jpg
134,0.4261519621065989,0.301720340581982,1.5129253298976792,1,IMG-20210615-WA0516.jpg
135,0.03865837581448642,0.5404168726650275,0.38361058984073626,1,9f98f364-cf14-47d1-a899-c405bd55f350.JPG
136,-1.2607397665225282,-1.965378879581167,-0.610948015531833,0,IMG-20210606-WA1278.jpg
137,-0.29871996991134137,0.7157236049131005,-0.4120223669187196,2,IMG-20210606-WA0600.jpg
138,-1.5077178569673664,-1.965378879581167,-0.36889686868631577,0,IMG-20210606-WA1250.jpg
139,-1.4036309306016894,-1.965378879581167,-0.8511273256316554,0,IMG-20210606-WA1287.jpg
140,-1.3403456846436357,0.4916542726366521,-0.8765169978790185,2,645ce5d7-b2e6-42a7-9163-a7b0874baaaa - Copy.JPG
141,-0.335406872239399,0.5849998307341385,1.484491998306952,1,920f4068-2c61-4af4-a484-13ed3ec7f802.JPG
142,2.4540201488481688,0.5153519182617401,1.2031379086007636,1,IMG-20210606-WA0748.jpg
143,-0.28169351928650216,-1.5675580495739596,0.46226153332058445,0,1bc79d5c-0b95-4a2e-b7f8-8c7594602f44.JPG
144,-0.6790173314302325,0.4379220784002969,-1.2332625656853518,2,1062d89a-72cf-46af-a9e9-48ef5c4b3383.JPG
145,1.2754770506552244,-1.8669875852800084,-0.13689438804756163,0,IMG-20210606-WA0562.jpg
146,-1.3770325869716948,0.4013452122277065,-0.5718960819401456,2,a3b9ad1f-5e54-47b2-8558-4c353d16fb23 - Copy.JPG
147,0.07271127706419808,0.5624981974738252,-0.39637538271045697,2,IMG-20210615-WA0489.jpg
148,0.2525476763178919,0.5227185243886288,-0.9302938151078269,2,7d61a7d7-2762-4d00-8726-ab64c28304eb - Copy.JPG
149,0.30002891580581414,0.32234683773726863,0.760775793880525,1,IMG-20210606-WA0239.jpg
150,0.5040879904576319,0.60964447668591,0.5170536863257068,1,IMG-20210606-WA0985.jpg
151,0.15231719518530126,0.5492383064454268,1.2118001411008927,1,66c9de8f-f5e4-4234-8a71-9fbe2cbdcd56.JPG
152,0.38059894523518845,0.6420575436442179,0.11042755012459697,1,IMG-20210606-WA0749.jpg
153,-0.8267290520507314,-1.8739876078227549,-0.2297386081943541,0,24cc9b8b-11ca-44de-b55d-499e4c41633a.JPG
154,-0.42545423828946877,0.6380629321210186,-1.114593105289718,2,IMG-2021-07-13-13-13-08.jpg
155,1.1179351041831023,0.5418717003185382,0.10062332690764463,1,5b32be30-7fe1-4a03-904e-1b358ce3a858.JPG
156,0.2525476763178876,0.6419083465581041,0.45900153757695067,1,IMG-20210606-WA0832.jpg
157,-1.2543784866343104,-1.965378879581167,-0.3429379607032343,0,IMG-20210606-WA1286.jpg
158,0.42351796102821415,0.5364743440202401,0.12822936500969115,1,IMG-20210606-WA0615.jpg
159,-1.3708004735067065,-1.965378879581167,0.31449284793029225,0,IMG-20210606-WA1279.jpg
160,-0.041782487191655567,0.4519991055705018,-0.6350895960388355,2,IMG-20210615-WA0517.jpg
161,3.2280432101241523,0.5745435375770546,0.21834713411309384,1,IMG-20210606-WA0365.jpg
162,-0.7363287967697428,-1.3955274203816537,-0.8946827061613292,0,IMG-20210606-WA0375.jpg
163,-0.9063349701718325,-1.3955274203816537,-0.13133506482106144,0,IMG-20210606-WA1094.jpg
164,0.0019714734864264105,0.6066978342351543,-0.6714761403121288,2,IMG-2021-07-13-13-13-15 2.jpg
165,0.8726269035083479,0.5669181611499584,0.02439716861702446,1,IMG-20210606-WA0995.jpg
166,-1.5578330975336485,-1.965378879581167,-1.116303407541731,0,IMG-20210615-WA0665.jpg
167,-0.09729489633788732,0.6587757326116833,-1.0704053055247427,2,IMG-20210615-WA0329.jpg
168,0.8270738866369792,0.6648274260592337,0.17639438446789804,1,IMG-20210606-WA0599.jpg
169,1.168050344749418,0.39215912048535256,0.4468167556036834,1,IMG-20210606-WA0770.jpg
170,-0.07500044355634118,0.5896765414537143,0.7954739898473345,1,IMG-20210606-WA0016.jpg
171,0.4163217362549867,0.5335194648322529,0.478983960495364,1,2c9e886e-ac63-4c60-b959-b7bccdd20289.JPG
172,1.9725281948884321,0.5359784154170277,0.518113546394239,1,2df13128-ff88-4813-973b-c83296f1cbf5.JPG
173,0.6606658256214823,0.5927712447751604,-0.12525448618805313,1,IMG-20210606-WA0176.jpg
174,-1.3403456846436357,0.4916542726366521,-0.9117816395155304,2,645ce5d7-b2e6-42a7-9163-a7b0874baaaa.JPG
175,1.2673167145737163,0.2782803941326148,0.7505462466798856,1,IMG-20210606-WA0406.jpg
176,-0.5224394962663599,-1.5637137897037405,2.3704002623440825,0,IMG-20210606-WA1056.jpg
177,0.4091255114817111,0.627324331390442,-0.268295203655632,1,IMG-20210606-WA0348.jpg
178,0.606212084167978,0.5359784154170277,0.5291525466734477,1,IMG-20210606-WA1042.jpg
179,0.4923295419894574,0.44315917821823536,0.3696998393705974,1,IMG-20210606-WA0404.jpg
180,-0.8427913913673165,-1.3955274203816537,1.8998664194583141,0,IMG-20210606-WA1083.jpg
181,0.30529691796253805,0.505038669684097,1.156225684072728,1,IMG-20210606-WA0148.jpg
182,-0.12511568412262947,0.5389312095221683,0.6896193979902067,1,79b00c61-19e6-402f-be2c-dbcbc40740e8.JPG
183,-0.09825900764617015,0.5801780521783568,1.0868891252980588,1,IMG-20210606-WA0996.jpg
184,0.23012405711307382,0.668577325701016,-0.6780004334824881,2,IMG-20210606-WA0766.jpg
185,-0.7730156990978213,0.6597373983487496,-0.24395470681188416,2,IMG-20210606-WA0955.jpg
186,1.1035426546365983,-1.9571000563495249,0.18175199662074037,0,IMG-20210606-WA0570.jpg
187,-0.42413723775031065,0.481465530078055,-0.3373926054906585,2,IMG-20210615-WA0470.jpg
188,-0.7497571350079794,0.5659776125512818,0.6364675528689483,2,IMG-20210615-WA0317.jpg
189,0.6576789353122251,0.5969603899194459,-0.2325034495411289,1,IMG-20210615-WA0459.jpg
190,-1.3770325869716948,0.4013452122277065,-1.0153842259265677,2,a3b9ad1f-5e54-47b2-8558-4c353d16fb23.JPG
191,3.077697488425264,0.5610248762484477,-0.6218386584952234,1,IMG-20210606-WA0968.jpg
192,-0.7694175867111942,-1.3955274203816537,0.30390501558719624,0,b0cdb91f-f56e-4ee7-898a-c68ce1abd408.JPG
193,-0.8696480678437902,0.6429489648898248,-0.45984251835713896,2,7ab4303c-976f-45af-9799-d8c30817c903 - Copy.JPG
194,-0.936789759034923,-1.965378879581167,-0.11286477103418253,0,IMG-20210606-WA1280.jpg
195,-1.1667413988549327,-1.5890618782229977,-0.14561260405352175,0,IMG-20210606-WA0613.jpg
196,-0.8696480678437902,0.6429489648898248,-1.04681470512912,2,7ab4303c-976f-45af-9799-d8c30817c903.JPG
197,-0.5994114133091104,0.30229685758321684,0.4737460644491271,2,dd173ace-bc8a-4fd5-8710-f93cb721370d.JPG
198,0.4467765251180848,0.5981168168890222,1.4029969728064338,1,IMG-20210606-WA0346.jpg
199,-0.7962742631876457,0.6847838591801702,-0.8564464099177307,2,IMG-20210627-WA0121.jpg
200,-0.7229004585315307,0.5359784154170277,2.0261982233204265,1,5496dfa4-4c01-4873-82d3-a631891110a6.JPG
201,-1.370800473506741,0.4593657116973898,-1.1402692504066574,2,7308d7a7-8245-49f4-97cb-7770c9308eaa.JPG
202,0.8280379979452198,0.5153519182617401,0.4364790396288472,1,IMG-20210606-WA0150.jpg
203,0.9424025957778438,0.6615455653071677,0.025400074269169872,1,IMG-20210606-WA0622.jpg
204,-0.15820447406405638,-1.9671481819383665,0.013525441064230532,0,IMG-20210606-WA0178.jpg
205,-0.15557047298570972,0.5949112644321334,0.5522194480043543,1,IMG-20210606-WA0187.jpg
206,-0.8159347148908607,0.7265697569126892,-0.7385861310529783,2,42052136-fcd2-4a44-8977-9081ffb1eb62.JPG
207,-0.8463895037539287,0.491778778655698,0.7245860218777851,2,6111ab67-a5b6-4d54-b62c-a6894f8eeac3.JPG
208,-0.2682651810482671,0.7260368534907434,-0.7956804349257355,2,IMG-2021-07-13-13-13-17.jpg
209,-0.3720937745674737,0.6788905742786591,-0.15114074123086566,2,IMG-20210606-WA0959.jpg
210,0.05472071513105708,-1.858397332052202,-0.8745840067643847,0,IMG-20210606-WA0540.jpg
211,-0.19489137639213064,-1.5675580495739596,1.1590827045624514,0,d7984c53-ca8a-4be8-83ab-77b18a7718b8.JPG
212,0.5693014590322203,0.8306426604925568,1.341244001079147,1,083ba0e4-cf97-40b7-9de3-0cdb618006c5.JPG
213,-0.813300713812494,-1.436757901758322,2.151644276782248,0,89b5ee5f-31f3-4e3d-8753-ad85c6d5262d.JPG
214,0.2731722393293476,0.5399182159082877,-0.1938291612927612,1,IMG-20210615-WA0441.jpg
215,-0.37305788587573696,-1.9286353810634627,-0.2387996635514423,0,IMG-20210615-WA0455.jpg
216,2.1753994354243167,-1.5666978964279983,-0.4719223699499954,1,IMG-20210627-WA0054.jpg
217,-0.45169969268857074,0.5978579068828888,-0.20469184506324015,2,IMG-20210606-WA0491 - Copy.jpg
218,-1.4074873758347777,-1.965378879581167,-0.11759672885585987,0,IMG-20210606-WA1307.jpg
219,-0.8562197296055462,0.6037511917843993,-0.21108950710693275,2,585e1f15-a44b-425e-854b-3b6c05e47b79.JPG
220,0.965661159867689,0.630270973841197,0.8270550206704861,1,IMG-20210606-WA0743.jpg
221,0.729477406582689,0.5993312281082663,-0.3285485928017656,1,IMG-20210606-WA0810.jpg
222,-1.4576026164010862,-1.965378879581167,-0.7242019980748964,0,IMG-20210606-WA1273.jpg
223,-0.1555704729857255,0.4948520783040839,-0.8342725598042737,2,363afe3a-fd60-4ad2-8731-8df26c5be2cd.JPG
224,-0.759587360859588,0.60964447668591,0.7857045647956493,2,IMG-20210627-WA0120.jpg
225,0.9819818320307261,0.6986825328377527,0.030092465061696046,1,IMG-2021-07-13-13-12-56.jpg
226,1.2064071368475404,0.40586263079378837,0.11530481191519852,1,IMG-20210606-WA0435.jpg
227,1.7219519920569595,0.4976720635572088,-0.5051860675359258,1,IMG-20210606-WA0353.jpg
228,0.9630271587893161,0.693623786532436,-0.22039799015058018,1,IMG-2021-07-13-13-12-54.jpg
229,-0.8598178419921587,0.6873733976474156,-0.8546936613325706,2,IMG-20210627-WA0122.jpg
230,-0.99050311198788,0.371948652324983,-0.7430632086891028,2,IMG-20210606-WA0102 - Copy.jpg
231,0.33337603859370907,0.5595515550230699,-0.9987348896861835,2,6f504f08-87de-4773-a990-f7aa8199016a.JPG
232,-1.4074873758347846,-1.8675364592280432,0.20440712821044107,0,bbfcff7b-b494-464a-a1c9-eae0f9556c74.JPG
233,0.3563762698370962,0.5669181611499584,0.929279425808645,1,IMG-20210606-WA0635.jpg
234,-1.5355386447520938,-1.965378879581167,-0.6737395508458239,0,IMG-20210606-WA1265.jpg
235,-1.280400218225736,-1.5675580495739596,-0.19301338785775263,0,IMG-20210615-WA0721.jpg
236,-0.1555704729857255,0.4948520783040839,-0.8983882783846053,2,363afe3a-fd60-4ad2-8731-8df26c5be2cd - Copy.JPG
237,0.8735910148166197,0.5462916639946711,0.3070559939076254,1,IMG-20210606-WA0812.jpg
238,0.9040458036796829,-1.8766755864038844,1.636008824016923,0,IMG-20210606-WA0755.jpg
239,-0.7792478125627904,-1.8729124163903026,0.3125050818247433,0,7eb3cd68-cf7f-44e2-bad2-af86ca2a6484.JPG
240,-0.6629549921136494,0.6774172530532815,-1.3310027177404462,2,IMG-20210606-WA0782.jpg
241,-1.567663323385247,-1.965378879581167,-0.6947559668589286,0,IMG-20210615-WA0669.jpg
242,-0.5555282862077806,-1.5675580495739596,0.5072596320301728,0,e7ca4f5b-52b3-4bc1-8e5e-bc817445990e.JPG
243,0.47003508920792614,0.5670476161530245,2.1889303923935706,1,IMG-20210606-WA0594.jpg
244,-0.15820447406405,0.5610248762484477,-1.1816054083286631,2,IMG-20210615-WA0331.jpg
245,0.028828149962880606,0.6140644403620429,-1.1477728497806452,2,IMG-2021-07-13-13-13-10 4 - Copy.jpg
246,0.5879977994271516,0.5816513734037344,-1.3306555557021837,2,3444b67d-e1ee-4062-abcd-5b482e97dc81 - Copy.JPG
247,-0.1689988112239912,0.6862571804055476,-1.0531159749575478,2,IMG-20210615-WA0442.jpg
248,0.008203586951392741,0.4829388513034325,-0.7239012725202584,2,IMG-20210615-WA0481.jpg
249,0.5728995714188339,0.35770654714633227,-0.6981624610242485,2,IMG-20210606-WA0230.jpg
250,0.11563029285720612,0.730456817166877,-0.6720721306900831,2,IMG-2021-07-13-13-13-22 2 - Copy.jpg
251,-0.7229004585315245,-1.3955274203816537,1.3605374923510685,0,IMG-20210615-WA0640.jpg
252,1.366583084398024,0.5799925991569809,-0.3626635429850626,1,IMG-2021-07-13-13-13-01.jpg
253,0.4589824192015652,0.6407123373080037,-0.13283821196062057,1,IMG-20210615-WA0873.jpg
254,-0.8463895037539233,0.5683914823753357,-1.3039613836436617,2,564cea0b-8e0f-49f3-861a-f87b2a1259bf - Copy.JPG
255,-0.8025063766526414,-1.3955274203816537,1.3021874795020743,0,IMG-20210615-WA0867.jpg
256,0.10843406808399038,0.6862571804055476,-0.7863619495397076,2,IMG-2021-07-13-13-13-15.jpg
257,-1.170339511241542,-1.3955274203816537,0.2315443418197827,0,IMG-20210615-WA0683.jpg
258,0.17294175819677785,-1.853995062236114,0.8084924336127982,0,IMG-20210606-WA0191.jpg
259,0.5971222468169627,0.5433450215439157,-0.8378087702433521,2,IMG-20210606-WA0185.jpg
260,0.37963483392694775,0.5369758684327977,0.9541347011345216,1,4f4d7096-a3d7-49fe-90c8-63faed85d66c.JPG
